source_text,target_text


01a000000006040100020001:01a00000000404010100|01a100000006010300010001:,01a1000000050103020000
01a100000006010300010001:01a1000000050103020000|01a100000006010300010001:,01a1000000050103020000
01a200000006020100010001:01a20000000402010100|01a200000006020300020001:,01a2000000050203020000
01a300000006010300010001:01a3000000050103020000|01a200000006020300020001:,01a2000000050203020000
009400000006170100170001:00940000000417010100|01a300000006050300030001:,01a3000000050503020000
01a400000006020100010001:01a40000000402010100|01a300000006050300030001:,01a3000000050503020000
01a400000006030100010001:01a40000000403010100|01a400000006030100010001:,01a40000000403010100
01a500000006010300010001:01a5000000050103020000|01a500000006040100020001:,01a50000000404010100
01a500000006040100020001:01a50000000404010100|0095000000061e01001e0001:,0095000000041e010100
01a600000006020100010001:01a60000000402010100|01a700000006010300010001:,01a7000000050103020000
01a600000006010300010001:01a6000000050103020000|01a600000006010300010001:,01a6000000050103020000
01a700000006020300020001:01a7000000050203020000|01a700000006020300020001:,01a7000000050203020000
01a800000006020100010001:01a80000000402010100|01a800000006050300030001:,01a8000000050503020000
01a800000006050300030001:01a8000000050503020000|01a900000006010300010001:,01a9000000050103020000
01a900000006030100010001:01a90000000403010100|01aa00000006020100010001:,01aa0000000402010100
01a900000006030100010001:01a90000000403010100|01ab00000006010300010001:,01ab000000050103020000
01aa00000006040100020001:01aa0000000404010100|01aa00000006040100020001:,01aa0000000404010100
0096000000061f01001f0001:0096000000041f010100|01ab00000006010300010001:,01ab000000050103020000
01ac00000006020100010001:01ac0000000402010100|01ab00000006010300010001:,01ab000000050103020000
000100000006000500310000:000100000006000500310000|01ac00000006020300020001:,01ac000000050203020000
01ad00000006010300010001:01ad000000050103020000|01ac00000006020300020001:,01ac000000050203020000
01ad00000006050300030001:01ad000000050503020000|01ae00000006020100010001:,01ae0000000402010100
01ad00000006050300030001:01ad000000050503020000|01ae00000006030100010001:,01ae0000000403010100
01af00000006010300010001:01af000000050103020000|01ae00000006030100010001:,01ae0000000403010100
01af00000006040100020001:01af0000000404010100|01b000000006020100010001:,01b00000000402010100
01af00000006040100020001:01af0000000404010100|009700000006200100200001:,00970000000420010100
01b000000006010300010001:01b0000000050103020000|01b100000006010300010001:,01b1000000050103020000
01b000000006010300010001:01b0000000050103020000|01b100000006020300020001:,01b1000000050203020000
01b200000006020100010001:01b20000000402010100|01b100000006020300020001:,01b1000000050203020000
01b200000006050300030001:01b2000000050503020000|01b300000006010300010001:,01b3000000050103020000
01b200000006050300030001:01b2000000050503020000|01b300000006030100010001:,01b30000000403010100
01b400000006020100010001:01b40000000402010100|009800000006210100210001:,00980000000421010100
01b300000006030100010001:01b30000000403010100|01b400000006040100020001:,01b40000000404010100
01b500000006010300010001:01b5000000050103020000|01b400000006040100020001:,01b40000000404010100
01b500000006010300010001:01b5000000050103020000|01b600000006020100010001:,01b60000000402010100
01b500000006010300010001:01b5000000050103020000|009900000006220100220001:,00990000000422010100
01b600000006020300020001:01b6000000050203020000|01b700000006010300010001:,01b7000000050103020000
01b600000006020300020001:01b6000000050203020000|01b800000006020100010001:,01b80000000402010100
01b700000006050300030001:01b7000000050503020000|01b700000006050300030001:,01b7000000050503020000
01b900000006010300010001:01b9000000050103020000|01b800000006030100010001:,01b80000000403010100
01b800000006030100010001:01b80000000403010100|01b900000006040100020001:,01b90000000404010100
01ba00000006020100010001:01ba0000000402010100|01b900000006040100020001:,01b90000000404010100
01ba00000006010300010001:01ba000000050103020000|01bb00000006010300010001:,01bb000000050103020000
01ba00000006010300010001:01ba000000050103020000|009a00000006230100230001:,009a0000000423010100
01bc00000006020100010001:01bc0000000402010100|01bb00000006020300020001:,01bb000000050203020000
01bb00000006020300020001:01bb000000050203020000|01bc00000006050300030001:,01bc000000050503020000
01bd00000006010300010001:01bd000000050103020000|01bc00000006050300030001:,01bc000000050503020000
01bd00000006030100010001:01bd0000000403010100|01be00000006020100010001:,01be0000000402010100
01bd00000006030100010001:01bd0000000403010100|01be00000006040100020001:,01be0000000404010100
01bf00000006010300010001:01bf000000050103020000|01be00000006040100020001:,01be0000000404010100
01bf00000006010300010001:01bf000000050103020000|01c000000006020100010001:,01c00000000402010100
01bf00000006010300010001:01bf000000050103020000|009b00000006240100240001:,009b0000000424010100
01c000000006020300020001:01c0000000050203020000|01c100000006010300010001:,01c1000000050103020000
01c000000006020300020001:01c0000000050203020000|01c100000006050300030001:,01c1000000050503020000
01c200000006020100010001:01c20000000402010100|01c100000006050300030001:,01c1000000050503020000
01c200000006030100010001:01c20000000403010100|01c300000006010300010001:,01c3000000050103020000
01c200000006030100010001:01c20000000403010100|009c00000006250100250001:,009c0000000425010100
01c300000006040100020001:01c30000000404010100|01c400000006020100010001:,01c40000000402010100
01c300000006040100020001:01c30000000404010100|01c400000006010300010001:,01c4000000050103020000
01c500000006010300010001:01c5000000050103020000|01c400000006010300010001:,01c4000000050103020000
01c500000006020300020001:01c5000000050203020000|01c600000006020100010001:,01c60000000402010100
01c500000006020300020001:01c5000000050203020000|01c700000006010300010001:,01c7000000050103020000
01c600000006050300030001:01c6000000050503020000|01c600000006050300030001:,01c6000000050503020000
01c700000006030100010001:01c70000000403010100|01c800000006020100010001:,01c80000000402010100
01c700000006030100010001:01c70000000403010100|01c800000006040100020001:,01c80000000404010100
009d00000006260100260001:009d0000000426010100|01c900000006010300010001:,01c9000000050103020000
01c800000006040100020001:01c80000000404010100|01ca00000006020100010001:,01ca0000000402010100
01c900000006010300010001:01c9000000050103020000|01c900000006010300010001:,01c9000000050103020000
01ca00000006020300020001:01ca000000050203020000|01cb00000006010300010001:,01cb000000050103020000
01ca00000006020300020001:01ca000000050203020000|01cb00000006050300030001:,01cb000000050503020000
01cc00000006020100010001:01cc0000000402010100|01cb00000006050300030001:,01cb000000050503020000
01cc00000006030100010001:01cc0000000403010100|01cd00000006010300010001:,01cd000000050103020000
01cc00000006030100010001:01cc0000000403010100|01cd00000006040100020001:,01cd0000000404010100
01ce00000006020100010001:01ce0000000402010100|009e00000006270100270001:,009e0000000427010100
01cd00000006040100020001:01cd0000000404010100|01cf00000006010300010001:,01cf000000050103020000
01ce00000006010300010001:01ce000000050103020000|01ce00000006010300010001:,01ce000000050103020000
01d000000006020100010001:01d00000000402010100|01cf00000006020300020001:,01cf000000050203020000
01cf00000006020300020001:01cf000000050203020000|009f00000006280100280001:,009f0000000428010100
01d000000006050300030001:01d0000000050503020000|01d100000006010300010001:,01d1000000050103020000
000100000006000100310001:00010000000400010100|01d000000006050300030001:,01d0000000050503020000
01d100000006030100010001:01d10000000403010100|01d200000006020100010001:,01d20000000402010100
01d100000006030100010001:01d10000000403010100|01d200000006040100020001:,01d20000000404010100
01d300000006010300010001:01d3000000050103020000|01d200000006040100020001:,01d20000000404010100
01d300000006010300010001:01d3000000050103020000|01d400000006020100010001:,01d40000000402010100
01d300000006010300010001:01d3000000050103020000|01d500000006010300010001:,01d5000000050103020000
01d400000006020300020001:01d4000000050203020000|01d400000006020300020001:,01d4000000050203020000
01d500000006050300030001:01d5000000050503020000|01d600000006020100010001:,01d60000000402010100
01d500000006050300030001:01d5000000050503020000|00a000000006290100290001:,00a00000000429010100
01d700000006010300010001:01d7000000050103020000|01d600000006030100010001:,01d60000000403010100
01d600000006030100010001:01d60000000403010100|01d700000006040100020001:,01d70000000404010100
01d800000006020100010001:01d80000000402010100|01d700000006040100020001:,01d70000000404010100
01d900000006010300010001:01d9000000050103020000|01d800000006010300010001:,01d8000000050103020000
01d800000006010300010001:01d8000000050103020000|01d900000006020300020001:,01d9000000050203020000
01da00000006020100010001:01da0000000402010100|01d900000006020300020001:,01d9000000050203020000
01da00000006050300030001:01da000000050503020000|01db00000006010300010001:,01db000000050103020000
01da00000006050300030001:01da000000050503020000|01dc00000006020100010001:,01dc0000000402010100
01db00000006030100010001:01db0000000403010100|00a1000000062a01002a0001:,00a1000000042a010100
01db00000006030100010001:01db0000000403010100|01dc00000006040100020001:,01dc0000000404010100
01dd00000006010300010001:01dd000000050103020000|01dc00000006040100020001:,01dc0000000404010100
01dd00000006010300010001:01dd000000050103020000|01de00000006020100010001:,01de0000000402010100
01dd00000006010300010001:01dd000000050103020000|00a2000000062b01002b0001:,00a2000000042b010100
01df00000006010300010001:01df000000050103020000|01de00000006020300020001:,01de000000050203020000
01de00000006020300020001:01de000000050203020000|01df00000006050300030001:,01df000000050503020000
01e000000006020100010001:01e00000000402010100|01df00000006050300030001:,01df000000050503020000
01e000000006030100010001:01e00000000403010100|01e100000006010300010001:,01e1000000050103020000
01e000000006030100010001:01e00000000403010100|00a3000000062c01002c0001:,00a3000000042c010100
01e200000006020100010001:01e20000000402010100|01e100000006040100020001:,01e10000000404010100
01e100000006040100020001:01e10000000404010100|01e300000006010300010001:,01e3000000050103020000
01e200000006010300010001:01e2000000050103020000|01e200000006010300010001:,01e2000000050103020000
01e400000006020100010001:01e40000000402010100|01e300000006020300020001:,01e3000000050203020000
01e300000006020300020001:01e3000000050203020000|01e400000006050300030001:,01e4000000050503020000
01e500000006010300010001:01e5000000050103020000|01e400000006050300030001:,01e4000000050503020000
01e500000006030100010001:01e50000000403010100|01e600000006020100010001:,01e60000000402010100
01e500000006030100010001:01e50000000403010100|00a4000000062d01002d0001:,00a4000000042d010100
01e600000006040100020001:01e60000000404010100|01e700000006010300010001:,01e7000000050103020000
01e600000006040100020001:01e60000000404010100|01e800000006020100010001:,01e80000000402010100
01e700000006010300010001:01e7000000050103020000|01e700000006010300010001:,01e7000000050103020000
01e900000006010300010001:01e9000000050103020000|01e800000006020300020001:,01e8000000050203020000
00a5000000062e01002e0001:00a5000000042e010100|01e800000006020300020001:,01e8000000050203020000
01e900000006050300030001:01e9000000050503020000|01ea00000006020100010001:,01ea0000000402010100
01e900000006050300030001:01e9000000050503020000|01ea00000006030100010001:,01ea0000000403010100
01eb00000006010300010001:01eb000000050103020000|01ea00000006030100010001:,01ea0000000403010100
00a6000000062f01002f0001:00a6000000042f010100|01eb00000006040100020001:,01eb0000000404010100
01ec00000006020100010001:01ec0000000402010100|01eb00000006040100020001:,01eb0000000404010100
01ec00000006010300010001:01ec000000050103020000|01ed00000006010300010001:,01ed000000050103020000
01ec00000006010300010001:01ec000000050103020000|01ed00000006020300020001:,01ed000000050203020000
01ed00000006020300020001:01ed000000050203020000|01ee00000006020100010001:,01ee0000000402010100
000100000006000600020000:000100000006000600020000|01ee00000006050300030001:,01ee000000050503020000
00a700000006300100300001:00a70000000430010100|01ee00000006050300030001:,01ee000000050503020000
01ef00000006010300010001:01ef000000050103020000|01ef00000006030100010001:,01ef0000000403010100
01ef00000006030100010001:01ef0000000403010100|01f000000006020100010001:,01f00000000402010100
01f000000006040100020001:01f00000000404010100|01f000000006040100020001:,01f00000000404010100
01f100000006010300010001:01f1000000050103020000|01f100000006010300010001:,01f1000000050103020000
01f100000006010300010001:01f1000000050103020000|01f200000006020100010001:,01f20000000402010100
01f200000006020300020001:01f2000000050203020000|01f200000006020300020001:,01f2000000050203020000
01f300000006010300010001:01f3000000050103020000|01f300000006050300030001:,01f3000000050503020000
00a800000006310100310001:00a80000000431010100|01f300000006050300030001:,01f3000000050503020000
01f400000006020100010001:01f40000000402010100|01f400000006030100010001:,01f40000000403010100
01f400000006030100010001:01f40000000403010100|01f500000006010300010001:,01f5000000050103020000
01f500000006040100020001:01f50000000404010100|01f500000006040100020001:,01f50000000404010100
01f600000006020100010001:01f60000000402010100|00a900000006010300010001:,00a9000000050103020000
01f600000006010300010001:01f6000000050103020000|01f600000006010300010001:,01f6000000050103020000
01f700000006010300010001:01f7000000050103020000|01f700000006020300020001:,01f7000000050203020000
01f700000006020300020001:01f7000000050203020000|01f800000006020100010001:,01f80000000402010100
01f800000006050300030001:01f8000000050503020000|01f800000006050300030001:,01f8000000050503020000
000100000006000300050001:0001000000050003020000|01f900000006010300010001:,01f9000000050103020000
00aa00000006020300020001:00aa000000050203020000|01f900000006030100010001:,01f90000000403010100
01f900000006030100010001:01f90000000403010100|01fa00000006020100010001:,01fa0000000402010100
01fa00000006040100020001:01fa0000000404010100|01fa00000006040100020001:,01fa0000000404010100
01fb00000006010300010001:01fb000000050103020000|01fb00000006010300010001:,01fb000000050103020000
01fb00000006010300010001:01fb000000050103020000|01fc00000006020100010001:,01fc0000000402010100
00ab00000006040300030001:00ab000000050403020000|01fc00000006020300020001:,01fc000000050203020000
01fc00000006020300020001:01fc000000050203020000|01fd00000006010300010001:,01fd000000050103020000
01fd00000006050300030001:01fd000000050503020000|01fd00000006050300030001:,01fd000000050503020000
000100000006000600020000:000100000006000600020000|01fe00000006020100010001:,01fe0000000402010100
01fe00000006030100010001:01fe0000000403010100|01fe00000006030100010001:,01fe0000000403010100
01ff00000006010300010001:01ff000000050103020000|01ff00000006040100020001:,01ff0000000404010100
01ff00000006040100020001:01ff0000000404010100|020000000006020100010001:,02000000000402010100
020000000006010300010001:0200000000050103020000|020000000006010300010001:,0200000000050103020000
020100000006010300010001:0201000000050103020000|020100000006020300020001:,0201000000050203020000
020100000006020300020001:0201000000050203020000|00ac00000006030300040001:,00ac000000050303020000
020200000006020100010001:02020000000402010100|020200000006050300030001:,0202000000050503020000
020200000006050300030001:0202000000050503020000|020300000006010300010001:,0203000000050103020000
020300000006030100010001:02030000000403010100|020300000006030100010001:,02030000000403010100
020400000006020100010001:02040000000402010100|020400000006040100020001:,02040000000404010100
020400000006040100020001:02040000000404010100|020500000006010300010001:,0205000000050103020000
020500000006010300010001:0205000000050103020000|020500000006010300010001:,0205000000050103020000
020600000006020100010001:02060000000402010100|020600000006020300020001:,0206000000050203020000
020600000006020300020001:0206000000050203020000|020700000006010300010001:,0207000000050103020000
00ad00000006050300050001:00ad000000050503020000|020700000006050300030001:,0207000000050503020000
020700000006050300030001:0207000000050503020000|020800000006020100010001:,02080000000402010100
020800000006030100010001:02080000000403010100|020800000006030100010001:,02080000000403010100
020900000006010300010001:0209000000050103020000|020900000006040100020001:,02090000000404010100
00ae00000006140100140001:00ae0000000414010100|020900000006040100020001:,02090000000404010100
020a00000006020100010001:020a0000000402010100|020a00000006010300010001:,020a000000050103020000
020a00000006010300010001:020a000000050103020000|020b00000006010300010001:,020b000000050103020000
020b00000006020300020001:020b000000050203020000|020b00000006020300020001:,020b000000050203020000
020c00000006020100010001:020c0000000402010100|020c00000006050300030001:,020c000000050503020000
020c00000006050300030001:020c000000050503020000|00af00000006150100150001:,00af0000000415010100
020d00000006010300010001:020d000000050103020000|020d00000006030100010001:,020d0000000403010100
020d00000006030100010001:020d0000000403010100|020e00000006020100010001:,020e0000000402010100
020e00000006040100020001:020e0000000404010100|020e00000006040100020001:,020e0000000404010100
020f00000006010300010001:020f000000050103020000|020f00000006010300010001:,020f000000050103020000
020f00000006010300010001:020f000000050103020000|021000000006020100010001:,02100000000402010100
021000000006020300020001:0210000000050203020000|021000000006020300020001:,0210000000050203020000
021100000006010300010001:0211000000050103020000|021100000006050300030001:,0211000000050503020000
021100000006050300030001:0211000000050503020000|00b000000006160100160001:,00b00000000416010100
021200000006020100010001:02120000000402010100|021200000006030100010001:,02120000000403010100
021200000006030100010001:02120000000403010100|021300000006010300010001:,0213000000050103020000
021300000006040100020001:02130000000404010100|021300000006040100020001:,02130000000404010100
021400000006020100010001:02140000000402010100|021400000006010300010001:,0214000000050103020000
021400000006010300010001:0214000000050103020000|021500000006010300010001:,0215000000050103020000
021500000006020300020001:0215000000050203020000|021500000006020300020001:,0215000000050203020000
021600000006020100010001:02160000000402010100|021600000006050300030001:,0216000000050503020000
021600000006050300030001:0216000000050503020000|00b100000006170100170001:,00b10000000417010100
021700000006010300010001:0217000000050103020000|021700000006030100010001:,02170000000403010100
021700000006030100010001:02170000000403010100|021800000006020100010001:,02180000000402010100
021800000006040100020001:02180000000404010100|021800000006040100020001:,02180000000404010100
021900000006010300010001:0219000000050103020000|021900000006010300010001:,0219000000050103020000
021900000006010300010001:0219000000050103020000|00b2000000061e01001e0001:,00b2000000041e010100
021a00000006020100010001:021a0000000402010100|021a00000006020300020001:,021a000000050203020000
021a00000006020300020001:021a000000050203020000|021b00000006010300010001:,021b000000050103020000
021b00000006050300030001:021b000000050503020000|021b00000006050300030001:,021b000000050503020000
021c00000006020100010001:021c0000000402010100|021c00000006030100010001:,021c0000000403010100
021c00000006030100010001:021c0000000403010100|021d00000006010300010001:,021d000000050103020000
021d00000006040100020001:021d0000000404010100|021d00000006040100020001:,021d0000000404010100
021e00000006020100010001:021e0000000402010100|021e00000006010300010001:,021e000000050103020000
021e00000006010300010001:021e000000050103020000|021f00000006010300010001:,021f000000050103020000
00b3000000061f01001f0001:00b3000000041f010100|021f00000006020300020001:,021f000000050203020000
021f00000006020300020001:021f000000050203020000|022000000006020100010001:,02200000000402010100
022000000006050300030001:0220000000050503020000|022000000006050300030001:,0220000000050503020000
022100000006010300010001:0221000000050103020000|022100000006030100010001:,02210000000403010100
022100000006030100010001:02210000000403010100|022200000006020100010001:,02220000000402010100
022200000006040100020001:02220000000404010100|022200000006040100020001:,02220000000404010100
022300000006010300010001:0223000000050103020000|022300000006010300010001:,0223000000050103020000
022300000006010300010001:0223000000050103020000|022400000006020100010001:,02240000000402010100
022400000006020300020001:0224000000050203020000|022400000006020300020001:,0224000000050203020000
00b400000006200100200001:00b40000000420010100|022500000006010300010001:,0225000000050103020000
022500000006050300030001:0225000000050503020000|022500000006050300030001:,0225000000050503020000
022600000006020100010001:02260000000402010100|022600000006030100010001:,02260000000403010100
022600000006030100010001:02260000000403010100|022700000006010300010001:,0227000000050103020000
022700000006040100020001:02270000000404010100|00b500000006210100210001:,00b50000000421010100
022700000006040100020001:02270000000404010100|022800000006020100010001:,02280000000402010100
022800000006010300010001:0228000000050103020000|022800000006010300010001:,0228000000050103020000
022900000006010300010001:0229000000050103020000|022900000006020300020001:,0229000000050203020000
022900000006020300020001:0229000000050203020000|022a00000006020100010001:,022a0000000402010100
022a00000006050300030001:022a000000050503020000|022a00000006050300030001:,022a000000050503020000
022b00000006010300010001:022b000000050103020000|022b00000006030100010001:,022b0000000403010100
022b00000006030100010001:022b0000000403010100|022c00000006020100010001:,022c0000000402010100
022c00000006040100020001:022c0000000404010100|022c00000006040100020001:,022c0000000404010100
00b600000006220100220001:00b60000000422010100|022d00000006010300010001:,022d000000050103020000
022d00000006010300010001:022d000000050103020000|022d00000006010300010001:,022d000000050103020000
022e00000006020100010001:022e0000000402010100|022e00000006020300020001:,022e000000050203020000
022e00000006020300020001:022e000000050203020000|022f00000006010300010001:,022f000000050103020000
022f00000006050300030001:022f000000050503020000|022f00000006050300030001:,022f000000050503020000
023000000006020100010001:02300000000402010100|023000000006030100010001:,02300000000403010100
023000000006030100010001:02300000000403010100|023100000006010300010001:,0231000000050103020000
023100000006040100020001:02310000000404010100|023100000006040100020001:,02310000000404010100
00b700000006230100230001:00b70000000423010100|023200000006020100010001:,02320000000402010100
023200000006010300010001:0232000000050103020000|023200000006010300010001:,0232000000050103020000
023300000006010300010001:0233000000050103020000|023300000006020300020001:,0233000000050203020000
023300000006020300020001:0233000000050203020000|023400000006020100010001:,02340000000402010100
023400000006050300030001:0234000000050503020000|00b800000006240100240001:,00b80000000424010100
023400000006050300030001:0234000000050503020000|023500000006010300010001:,0235000000050103020000
023500000006030100010001:02350000000403010100|023500000006030100010001:,02350000000403010100
023600000006020100010001:02360000000402010100|023600000006040100020001:,02360000000404010100
023600000006040100020001:02360000000404010100|023700000006010300010001:,0237000000050103020000
023700000006010300010001:0237000000050103020000|023700000006010300010001:,0237000000050103020000
023800000006020100010001:02380000000402010100|023800000006020300020001:,0238000000050203020000
023800000006020300020001:0238000000050203020000|023900000006010300010001:,0239000000050103020000
023900000006050300030001:0239000000050503020000|023900000006050300030001:,0239000000050503020000
00b900000006250100250001:00b90000000425010100|023a00000006020100010001:,023a0000000402010100
023a00000006030100010001:023a0000000403010100|023a00000006030100010001:,023a0000000403010100
023b00000006010300010001:023b000000050103020000|023b00000006040100020001:,023b0000000404010100
023b00000006040100020001:023b0000000404010100|023c00000006020100010001:,023c0000000402010100
023c00000006010300010001:023c000000050103020000|023c00000006010300010001:,023c000000050103020000
023d00000006010300010001:023d000000050103020000|023d00000006020300020001:,023d000000050203020000
023d00000006020300020001:023d000000050203020000|023e00000006020100010001:,023e0000000402010100
023e00000006050300030001:023e000000050503020000|023e00000006050300030001:,023e000000050503020000
00ba00000006260100260001:00ba0000000426010100|023f00000006010300010001:,023f000000050103020000
023f00000006030100010001:023f0000000403010100|023f00000006030100010001:,023f0000000403010100
024000000006020100010001:02400000000402010100|024000000006040100020001:,02400000000404010100
024000000006040100020001:02400000000404010100|024100000006010300010001:,0241000000050103020000
024100000006010300010001:0241000000050103020000|024100000006010300010001:,0241000000050103020000
024200000006020100010001:02420000000402010100|00bb00000006270100270001:,00bb0000000427010100
024200000006020300020001:0242000000050203020000|024200000006020300020001:,0242000000050203020000
024300000006010300010001:0243000000050103020000|024300000006050300030001:,0243000000050503020000
024300000006050300030001:0243000000050503020000|024400000006020100010001:,02440000000402010100
024400000006030100010001:02440000000403010100|024400000006030100010001:,02440000000403010100
024500000006010300010001:0245000000050103020000|024500000006040100020001:,02450000000404010100
024500000006040100020001:02450000000404010100|024600000006020100010001:,02460000000402010100
024600000006010300010001:0246000000050103020000|024600000006010300010001:,0246000000050103020000
024700000006010300010001:0247000000050103020000|00bc00000006280100280001:,00bc0000000428010100
024700000006020300020001:0247000000050203020000|024700000006020300020001:,0247000000050203020000
024800000006020100010001:02480000000402010100|024800000006050300030001:,0248000000050503020000
024800000006050300030001:0248000000050503020000|024900000006010300010001:,0249000000050103020000
024900000006030100010001:02490000000403010100|024900000006030100010001:,02490000000403010100
024a00000006020100010001:024a0000000402010100|024a00000006040100020001:,024a0000000404010100
024a00000006040100020001:024a0000000404010100|024b00000006010300010001:,024b000000050103020000
024b00000006010300010001:024b000000050103020000|024b00000006010300010001:,024b000000050103020000
024c00000006020100010001:024c0000000402010100|024c00000006020300020001:,024c000000050203020000
00bd00000006290100290001:00bd0000000429010100|024c00000006020300020001:,024c000000050203020000
024d00000006010300010001:024d000000050103020000|024d00000006050300030001:,024d000000050503020000
024d00000006050300030001:024d000000050503020000|024e00000006020100010001:,024e0000000402010100
024e00000006030100010001:024e0000000403010100|024e00000006030100010001:,024e0000000403010100
00be000000062a01002a0001:00be000000042a010100|024f00000006010300010001:,024f000000050103020000
024f00000006040100020001:024f0000000404010100|024f00000006040100020001:,024f0000000404010100
025000000006020100010001:02500000000402010100|025000000006010300010001:,0250000000050103020000
025000000006010300010001:0250000000050103020000|025100000006010300010001:,0251000000050103020000
025100000006020300020001:0251000000050203020000|025100000006020300020001:,0251000000050203020000
025200000006020100010001:02520000000402010100|025200000006050300030001:,0252000000050503020000
025200000006050300030001:0252000000050503020000|025300000006010300010001:,0253000000050103020000
025300000006030100010001:02530000000403010100|025300000006030100010001:,02530000000403010100
025400000006020100010001:02540000000402010100|025400000006040100020001:,02540000000404010100
025400000006040100020001:02540000000404010100|00bf000000062b01002b0001:,00bf000000042b010100
025500000006010300010001:0255000000050103020000|025500000006010300010001:,0255000000050103020000
025500000006010300010001:0255000000050103020000|025600000006020100010001:,02560000000402010100
025600000006020300020001:0256000000050203020000|025600000006020300020001:,0256000000050203020000
025700000006010300010001:0257000000050103020000|025700000006050300030001:,0257000000050503020000
025700000006050300030001:0257000000050503020000|025800000006020100010001:,02580000000402010100
025800000006030100010001:02580000000403010100|025800000006030100010001:,02580000000403010100
025900000006010300010001:0259000000050103020000|025900000006040100020001:,02590000000404010100
025900000006040100020001:02590000000404010100|00c0000000062c01002c0001:,00c0000000042c010100
025a00000006020100010001:025a0000000402010100|025a00000006010300010001:,025a000000050103020000
025a00000006010300010001:025a000000050103020000|025b00000006010300010001:,025b000000050103020000
025b00000006020300020001:025b000000050203020000|025b00000006020300020001:,025b000000050203020000
025c00000006020100010001:025c0000000402010100|025c00000006050300030001:,025c000000050503020000
00c1000000062d01002d0001:00c1000000042d010100|025c00000006050300030001:,025c000000050503020000
025d00000006010300010001:025d000000050103020000|025d00000006030100010001:,025d0000000403010100
025d00000006030100010001:025d0000000403010100|025e00000006020100010001:,025e0000000402010100
025e00000006040100020001:025e0000000404010100|025e00000006040100020001:,025e0000000404010100
025f00000006010300010001:025f000000050103020000|025f00000006010300010001:,025f000000050103020000
025f00000006010300010001:025f000000050103020000|026000000006020100010001:,02600000000402010100
026000000006020300020001:0260000000050203020000|026000000006020300020001:,0260000000050203020000
026100000006010300010001:0261000000050103020000|026100000006050300030001:,0261000000050503020000
026100000006050300030001:0261000000050503020000|00c2000000062e01002e0001:,00c2000000042e010100
026200000006020100010001:02620000000402010100|026200000006030100010001:,02620000000403010100
026200000006030100010001:02620000000403010100|026300000006010300010001:,0263000000050103020000
026300000006040100020001:02630000000404010100|026300000006040100020001:,02630000000404010100
026400000006020100010001:02640000000402010100|026400000006010300010001:,0264000000050103020000
026400000006010300010001:0264000000050103020000|026500000006010300010001:,0265000000050103020000
026500000006020300020001:0265000000050203020000|026500000006020300020001:,0265000000050203020000
026600000006020100010001:02660000000402010100|026600000006050300030001:,0266000000050503020000
026600000006050300030001:0266000000050503020000|00c3000000062f01002f0001:,00c3000000042f010100
026700000006010300010001:0267000000050103020000|026700000006030100010001:,02670000000403010100
026700000006030100010001:02670000000403010100|026800000006020100010001:,02680000000402010100
026800000006040100020001:02680000000404010100|026800000006040100020001:,02680000000404010100
026900000006010300010001:0269000000050103020000|026900000006010300010001:,0269000000050103020000
026900000006010300010001:0269000000050103020000|00c400000006300100300001:,00c40000000430010100
026a00000006020100010001:026a0000000402010100|026a00000006020300020001:,026a000000050203020000
026a00000006020300020001:026a000000050203020000|026b00000006010300010001:,026b000000050103020000
026b00000006050300030001:026b000000050503020000|026b00000006050300030001:,026b000000050503020000
026c00000006020100010001:026c0000000402010100|026c00000006030100010001:,026c0000000403010100
026c00000006030100010001:026c0000000403010100|026d00000006010300010001:,026d000000050103020000
026d00000006040100020001:026d0000000404010100|026d00000006040100020001:,026d0000000404010100
026e00000006020100010001:026e0000000402010100|026e00000006010300010001:,026e000000050103020000
026e00000006010300010001:026e000000050103020000|00c500000006310100310001:,00c50000000431010100
026f00000006010300010001:026f000000050103020000|026f00000006020300020001:,026f000000050203020000
026f00000006020300020001:026f000000050203020000|027000000006020100010001:,02700000000402010100
027000000006050300030001:0270000000050503020000|027000000006050300030001:,0270000000050503020000
027100000006010300010001:0271000000050103020000|027100000006030100010001:,02710000000403010100
027100000006030100010001:02710000000403010100|027200000006020100010001:,02720000000402010100
027200000006040100020001:02720000000404010100|027200000006040100020001:,02720000000404010100
027300000006010300010001:0273000000050103020000|027300000006010300010001:,0273000000050103020000
027300000006010300010001:0273000000050103020000|00c600000006010300010001:,00c6000000050103020000
027400000006020100010001:02740000000402010100|027400000006020300020001:,0274000000050203020000
027400000006020300020001:0274000000050203020000|027500000006010300010001:,0275000000050103020000
027500000006050300030001:0275000000050503020000|027500000006050300030001:,0275000000050503020000
027600000006020100010001:02760000000402010100|027600000006030100010001:,02760000000403010100
027600000006030100010001:02760000000403010100|027700000006010300010001:,0277000000050103020000
027700000006040100020001:02770000000404010100|00c700000006020300020001:,00c7000000050203020000
027700000006040100020001:02770000000404010100|027800000006020100010001:,02780000000402010100
027800000006010300010001:0278000000050103020000|027800000006010300010001:,0278000000050103020000
027900000006010300010001:0279000000050103020000|027900000006020300020001:,0279000000050203020000
027900000006020300020001:0279000000050203020000|027a00000006020100010001:,027a0000000402010100
027a00000006050300030001:027a000000050503020000|027a00000006050300030001:,027a000000050503020000
027b00000006010300010001:027b000000050103020000|027b00000006030100010001:,027b0000000403010100
027b00000006030100010001:027b0000000403010100|027c00000006020100010001:,027c0000000402010100
