source_text,target_text
01c600000006050300030001,01c6000000050503020000
01c700000006010300010001,01c7000000050103020000
01c700000006030100010001,01c70000000403010100
01c700000006030100010001,01c70000000403010100
01c800000006020100010001,01c80000000402010100
01c800000006040100020001,01c80000000404010100
01c800000006040100020001,01c80000000404010100
01c900000006010300010001,01c9000000050103020000
01c900000006010300010001,01c9000000050103020000
01c900000006010300010001,01c9000000050103020000
01ca00000006020100010001,01ca0000000402010100
01ca00000006020300020001,01ca000000050203020000
01ca00000006020300020001,01ca000000050203020000
01cb00000006010300010001,01cb000000050103020000
01cb00000006050300030001,01cb000000050503020000
01cb00000006050300030001,01cb000000050503020000
01cc00000006020100010001,01cc0000000402010100
00ad00000006050300050001,00ad000000050503020000
01cc00000006030100010001,01cc0000000403010100
01cc00000006030100010001,01cc0000000403010100
01cd00000006010300010001,01cd000000050103020000
01cd00000006040100020001,01cd0000000404010100
01cd00000006040100020001,01cd0000000404010100
01ce00000006020100010001,01ce0000000402010100
01ce00000006010300010001,01ce000000050103020000
01ce00000006010300010001,01ce000000050103020000
01cf00000006010300010001,01cf000000050103020000
01cf00000006020300020001,01cf000000050203020000
01cf00000006020300020001,01cf000000050203020000
01d000000006020100010001,01d00000000402010100
01d000000006050300030001,01d0000000050503020000
01d000000006050300030001,01d0000000050503020000
01d100000006010300010001,01d1000000050103020000
00ae00000006140100140001,00ae0000000414010100
01d100000006030100010001,01d10000000403010100
01d100000006030100010001,01d10000000403010100
01d200000006020100010001,01d20000000402010100
01d200000006040100020001,01d20000000404010100
01d200000006040100020001,01d20000000404010100
01d300000006010300010001,01d3000000050103020000
01d300000006010300010001,01d3000000050103020000
01d300000006010300010001,01d3000000050103020000
01d400000006020100010001,01d40000000402010100
01d400000006020300020001,01d4000000050203020000
01d400000006020300020001,01d4000000050203020000
01d500000006010300010001,01d5000000050103020000
01d500000006050300030001,01d5000000050503020000
01d500000006050300030001,01d5000000050503020000
01d600000006020100010001,01d60000000402010100
01d600000006030100010001,01d60000000403010100
01d600000006030100010001,01d60000000403010100
01d700000006010300010001,01d7000000050103020000
